Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Media
7237276347,"Jun 1, 2022, 12:56:24 PM",Night Run,Run,,868,1.65,,,false,,"",activities/7237276347.gpx,,,868.0,868.0,1656.27001953125,3.1593425273895264,1.9081451892852783,14.694733619689941,14.294699668884277,25.299999237060547,28.899999618530273,5.442104339599609,0.024150650948286057,,,,,,,,,186.65000915527344,,,,,,,,,6.0,,,,,0.0,22.0,0.0,,1.0,1687.9000244140625,,,,,,,,,,,,,,,,10504717.0,,,,,,,,,,0.0,1.9081451892852783,0.0,,,,,,""
7237521867,"Jun 1, 2022, 1:25:43 PM",Kinetic Fitness test 4x2,Ride,"This workout will set up your power zones. Pay close attention to ""how you feel"" today. Today's intervals, or hard efforts, should feel like a 7-8 out of 10. Your breathing rate should be noticeably hard and continue to get harder as you progress into each interval. Be careful though, the goal of today is not only to do one interval but to do all four intervals. Pace yourself so you finish all four efforts within a 10-20 watt average of each other. At the end of the workout you will be asked if you want to use the result of the test to update your profile. If you select yes your threshold will be updated.",2220,13.77,,,false,"",2022 Specialized Allez Sport,activities/7708383929.fit.gz,,9.199999809265137,2220.0,2220.0,13775.650390625,8.161913871765137,6.20524787902832,0.0,,,,0.0,0.0,,,113.0,75.86241149902344,,,,140.81982421875,348.0,,,,312748.0,,,,,6.0,,,146.0,2221.0,,58.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,6.20524787902832,0.0,,,,,,""
7242180126,"Jun 2, 2022, 7:37:15 AM",Afternoon Ride,Ride,,12488,52.71,,,false,,2022 Specialized Allez Sport,activities/7713428197.fit.gz,,9.199999809265137,12488.0,9327.0,52710.91015625,12.485937118530273,5.651432514190674,246.0,251.0,-1.2000000476837158,41.400001525878906,17.910797119140625,-0.027318822219967842,,,,,,,,94.79045867919922,1934.0,,32.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,4.2209248542785645,6607.5,,,,,,""
7267629530,"Jun 7, 2022, 1:47:16 AM",Morning Ride,Ride,,3376,4.22,156.0,4,false,,2022 Specialized Allez Sport,activities/7741227643.fit.gz,,9.199999809265137,3376.0,951.0,4220.6201171875,10.486035346984863,4.43808650970459,13.0,10.0,20.600000381469727,32.599998474121094,49.039852142333984,0.1848069429397583,,,106.0,58.92727279663086,,113.56587219238281,,68.34420013427734,171.0,,35.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,1.2501837015151978,0.0,,,,,,""
7278559423,"Jun 9, 2022, 4:20:48 AM",Lunch Ride,Ride,"",1740,5.62,154.0,8,true,,2017 Cinelli Tipo Pista,activities/7753041829.fit.gz,,9.199999809265137,1740.0,1223.0,5622.77001953125,7.607995510101318,4.597522735595703,19.0,15.0,14.800000190734863,30.200000762939453,25.47768211364746,0.11026594787836075,,,130.0,57.83793258666992,,129.78924560546875,,66.52304077148438,277.0,,40.0,8.0,,,,,,1.0,,,,,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,3.2314770221710205,1541.9000244140625,,,,,,""
7283601038,"Jun 9, 2022, 11:11:56 PM",Morning Ride,Ride,"",17289,8.83,172.0,14,true,,2022 Specialized Allez Sport,activities/7758540735.fit.gz,,9.199999809265137,17289.0,1739.0,8835.4599609375,11.904004096984863,5.080770492553711,39.0,31.0,16.600000381469727,31.799999237060547,17.786367416381836,0.0701717957854271,,,142.0,61.15095901489258,,126.57591247558594,,80.03688049316406,378.0,,39.0,14.0,,,,,,3.0,,,,,0.0,14.0,1.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,0.5110451579093933,2489.800048828125,,,,,,""
7294768262,"Jun 11, 2022, 9:32:26 PM",Independence day ride!,Ride,Clocked at 128km for my participation for Mobile in MNL's Share the City Gran Fondo,38980,128.02,176.0,416,true,,2022 Specialized Allez Sport,activities/7770768767.fit.gz,,9.199999809265137,38980.0,23679.0,128023.5703125,13.958593368530273,5.4066290855407715,374.0,354.0,1.600000023841858,52.400001525878906,48.33565902709961,0.022495856508612633,,,141.0,65.4715805053711,,144.12286376953125,,78.18402862548828,4910.0,,33.0,416.0,,,,,,7.0,,,,,0.0,756.0,1.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.2843399047851562,5542.7998046875,,,,,,media/4B35ECD5-2A15-4E57-B2C6-614167EAD8DE.jpg|media/F7DAE812-10E7-4941-A971-D26275E82114.jpg|media/415F147A-2845-4A48-A60E-205D8FE609E4.jpg|media/26836032-14D6-4F61-AC08-A977E3466E9A.jpg|media/EA9AB390-BAD3-44CF-A6FD-718E48063FDF.jpg|media/7B0AEA48-DBC2-4BE5-B210-A53363EED15B.jpg|media/7AB6C3C0-3A6D-4D46-9D41-62978F63F94E.jpg|media/373BE453-60D2-47A7-8E91-AB3C9D0EF03E.jpg|media/5DFBB0CB-DAE1-471C-BBBB-1F9779F23184.jpg|media/AFD46D17-6695-4891-953D-A94546D0C0C0.jpg
7333272079,"Jun 19, 2022, 6:39:01 AM",Afternoon Ride,Ride,"",12816,39.01,180.0,104,false,Fastest i got at 51kph pushing my legs on flats..,2022 Specialized Allez Sport,activities/7812854783.fit.gz,,9.199999809265137,12816.0,7561.0,39016.05859375,14.090234756469727,5.160171985626221,169.0,173.0,-10.399999618530273,41.79999923706055,17.952314376831055,-0.054849207401275635,,,138.0,61.4405403137207,,139.9770050048828,,79.1364517211914,1632.0,,29.0,104.0,,,,,,4.0,,,,,0.0,84.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.0443241596221924,4324.0,,,,,,""
7374349602,"Jun 26, 2022, 10:54:41 PM",Morning Ride,Ride,,883,5.87,171.0,26,false,,2022 Specialized Allez Sport,activities/7857886693.fit.gz,,9.199999809265137,883.0,861.0,5878.009765625,11.047948837280273,6.826956748962402,5.0,0.0,24.0,29.799999237060547,25.797685623168945,0.09527034312486649,,,112.0,76.36353302001953,,157.4297332763672,,107.20762634277344,259.0,,27.0,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,6.656862735748291,0.0,,,,,,""
7402673485,"Jul 2, 2022, 1:02:08 PM",Night Ride,Ride,,171,2.46,118.0,0,false,,2022 Specialized Allez Sport,activities/7888846141.fit.gz,,9.199999809265137,171.0,171.0,2467.25,22.399999618530273,14.428362846374512,2.0,0.0,28.200000762939453,29.600000381469727,37.974586486816406,0.04863709956407547,,,144.0,79.55339813232422,,94.54601287841797,,596.5693969726562,25.0,,29.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,14.428362846374512,0.0,,,,,,""
7403477924,"Jul 2, 2022, 2:34:36 PM",Night Ride,Ride,,11293,48.36,,,false,,2022 Specialized Allez Sport,activities/7889720717.gpx.gz,,9.199999809265137,11293.0,11145.0,48367.90625,8.946133613586426,4.339874744415283,281.27667236328125,102.177001953125,10.600000381469727,206.39999389648438,12.05235767364502,0.37028685212135315,,,,,,,,55.3357048034668,687.6387329101562,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,4.282999038696289,8386.5,,,,,,""
7406162908,"Jul 2, 2022, 9:00:54 PM",Kakampink ride,Ride,"Marcos mansion dapat. Kaso di nagpapapasok until 10am. Sa init, kumain na lang kami haha",31269,79.31,176.0,161,true,,2022 Specialized Allez Sport,activities/7892686561.fit.gz,,9.199999809265137,31269.0,15349.0,79317.578125,15.199999809265137,5.167605400085449,385.0,414.0,5.400000095367432,184.60000610351562,38.01994705200195,0.0025215090718120337,,,143.0,59.729557037353516,,135.40817260742188,,75.63701629638672,2725.0,,30.0,161.0,,,,,,4.0,,,,,0.0,170.0,1.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.5366201400756836,23328.30078125,,,,,,media/D552059B-CABF-4F09-99A5-E8FF639C96FF.jpg|media/31C9CFDB-47AD-40DC-AE62-49C8C2E927D0.jpg|media/9C3E1CA1-735C-448A-A0B0-31BC8A5074B2.jpg|media/244E5BA7-328C-4B61-97CD-274BD2044FEF.jpg|media/339A9A87-B04D-49A8-BE77-B835BF13E254.mp4|media/9A44D7FF-851A-4CAF-83DD-76A18766C4C7.jpg
7433295961,"Jul 8, 2022, 2:33:33 AM",Morning Ride,Ride,,3667,9.21,,,false,,2022 Specialized Allez Sport,activities/7922414066.fit.gz,,9.199999809265137,3667.0,1930.0,9217.76953125,9.986010551452637,4.7760467529296875,34.0,34.0,13.399999618530273,30.0,44.257118225097656,0.041224732995033264,,,141.0,60.17107009887695,,,,71.50758361816406,308.0,,32.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.5137088298797607,2383.699951171875,,,,,,""
7481713809,"Jul 16, 2022, 9:07:40 PM",NCC Duathlon Short ,Ride,"Left leg pulikat at 5km. For several segments of the course, been pedalling on one leg. I could have done better but legs and calves are shot after the 6km run. Really need to improve on running and improve leg endurance",12682,25.29,177.0,137,false,,2022 Specialized Allez Sport,activities/7975704800.fit.gz,,9.199999809265137,12682.0,4108.0,25292.669921875,14.314013481140137,6.156930446624756,183.0,185.0,50.599998474121094,93.5999984741211,13.94423770904541,-0.011070413514971733,,,108.0,65.58860778808594,,159.253662109375,,105.94851684570312,1121.0,,28.0,137.0,,,,,,7.0,,,,,0.0,131.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,1.994375467300415,0.0,,,,,,media/CB62BF3F-5806-4D98-8F92-381BC4649215.jpg|media/F1E8819D-97C2-4922-96E9-7F0907C585DC.jpg
7487042275,"Jul 18, 2022, 4:01:50 AM",Recovery ride,Ride,"",1763,6.40,157.0,10,false,,2022 Specialized Allez Sport,activities/7981627922.fit.gz,,9.199999809265137,1763.0,1744.0,6402.27001953125,9.4140625,3.6710264682769775,33.0,18.0,18.799999237060547,39.400001525878906,42.735042572021484,0.25928306579589844,,,117.0,56.44426345825195,,123.810302734375,,52.38445281982422,342.0,,31.0,10.0,,,,,,2.0,,,,,0.0,8.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.6314635276794434,0.0,,,,,,""
7520166659,"Jul 24, 2022, 10:12:52 AM",Evening Ride,Ride,"",3643,15.23,174.0,35,true,,2022 Specialized Allez Sport,activities/8018190578.fit.gz,,9.199999809265137,3643.0,3231.0,15235.669921875,11.117968559265137,4.715465545654297,55.0,62.0,10.399999618530273,31.200000762939453,11.17293930053711,-0.08795149624347687,,,120.0,60.59043502807617,,135.74407958984375,,66.4994125366211,715.0,,30.0,35.0,,,,,,3.0,,,,,0.0,26.0,1.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,4.18217658996582,3326.199951171875,,,,,,""
7553778092,"Jul 30, 2022, 1:34:01 PM",Night Ride,Ride,,2882,16.56,178.0,50,false,,2022 Specialized Allez Sport,activities/8055508994.fit.gz,,9.199999809265137,2882.0,2634.0,16565.16015625,11.860010147094727,6.288975238800049,48.0,44.0,-15.800000190734863,31.799999237060547,7.246950626373291,0.287350058555603,,,100.0,64.50840759277344,,144.8150177001953,,107.65901947021484,687.0,,27.0,50.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,5.747800350189209,0.0,,,,,,""
7673820242,"Aug 20, 2022, 10:48:15 PM",Morning Ride,Ride,,37867,45.05,182.0,209,false,,2022 Specialized Allez Sport,activities/8189402822.fit.gz,,9.199999809265137,37867.0,9297.0,45054.328125,13.557812690734863,4.846114635467529,228.0,240.0,-14.600000381469727,66.5999984741211,24.78578758239746,0.13139691948890686,,,112.0,51.56903076171875,,142.6260528564453,,77.34053039550781,2038.0,,31.0,209.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,1.1898045539855957,8721.7998046875,,,,,,""
7705769032,"Aug 26, 2022, 9:40:43 PM",Cebu ride!,Ride,,9150,22.22,,,false,,,activities/7705769032.gpx,,,9150.0,5233.0,22222.669921875,8.800000190734863,4.246640682220459,34.236915588378906,34.236900329589844,-0.7580000162124634,7.199999809265137,15.9924898147583,0.0,,,,,,,,64.84868621826172,378.3788757324219,,,,,,,,,1.0,,,,,0.0,11.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4287071228027344,10917.5,,,,,,media/21B24D5B-F174-4122-A254-C49A9CFCE353.jpg|media/0264D5EB-DB92-47CB-BAD2-BEAC209CCC14.jpg|media/342B9015-DF2E-45D1-AA94-9ADA0E468D91.jpg|media/54C2B272-AAA9-40C4-BD55-B29A9B0F9484.jpg|media/839B50E8-5A6F-42E3-9AC7-4AF773B64B95.jpg|media/5657D8B4-D055-4AA1-A22F-BFCDE5AA0911.jpg
7784356891,"Sep 10, 2022, 10:59:28 AM",Traffic. Uwi din agad,Ride,"",2470,7.42,,,true,,2022 Specialized Allez Sport,activities/8314244621.fit.gz,,9.199999809265137,2470.0,1835.0,7423.3701171875,10.274023056030273,4.045433521270752,18.0,20.0,11.800000190734863,27.399999618530273,12.579840660095215,-0.04580129310488701,,,97.0,50.23724365234375,,,,58.275177001953125,238.0,,27.0,,,,,,,1.0,,,,,0.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.005413055419922,0.0,,,,,,""
7794101962,"Sep 12, 2022, 1:46:59 AM",Morning Ride,Ride,,1156,3.61,,,false,,2022 Specialized Allez Sport,activities/8325352676.fit.gz,,9.199999809265137,1156.0,948.0,3614.47998046875,8.910009384155273,3.8127427101135254,14.0,18.0,15.800000190734863,25.0,25.155818939208984,-0.10513266921043396,,,118.0,55.5,,,,58.42210006713867,109.0,,38.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.1267127990722656,0.0,,,,,,""
7858003186,"Sep 24, 2022, 9:14:49 AM",Trainerday test1,Virtual Ride,trainerday.com,920,3.40,172.0,35,false,,2022 Specialized Allez Sport,activities/8397146946.tcx.gz,,9.199999809265137,920.0,920.0,3400.672119140625,12.37720012664795,3.696382522583008,0.0,,,,0.0,0.0,,,104.0,83.69361877441406,,155.35333251953125,,110.4787368774414,102.0,,,35.0,,,,,,,,,117.0,921.0,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.696382522583008,0.0,,,,,,""
7858336445,"Sep 24, 2022, 10:07:39 AM",First FTP Test,Virtual Ride,"Result: 159

Via trainerday.com",1450,7.32,193.0,76,false,,2022 Specialized Allez Sport,activities/8397517460.tcx.gz,,9.199999809265137,1450.0,1450.0,7327.6328125,15.577199935913086,5.053540229797363,0.0,,,,0.0,0.0,,,108.0,93.0,,166.98472595214844,,129.14364624023438,187.0,,,76.0,,,,,,10.0,,,151.0,1451.0,0.0,88.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,5.053540229797363,0.0,,,,,,""
7862587295,"Sep 25, 2022, 4:46:22 AM",6 Week Beginner FTP Builder D1,Virtual Ride,trainerday.com,3301,8.15,140.0,25,false,,2022 Specialized Allez Sport,activities/8402361102.tcx.gz,,9.199999809265137,3301.0,3078.0,8157.75,17.114999771118164,2.650341033935547,0.0,,,,0.0,0.0,,,75.0,60.57994079589844,,127.32498931884766,,96.7965087890625,313.0,,,25.0,,,,,,,,,99.0,3302.0,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.471296548843384,0.0,,,,,,""
7887972284,"Sep 30, 2022, 3:17:41 AM",Zwift - R.G.V. in France,Virtual Ride,,3629,25.12,189.0,197,false,,2022 Specialized Allez Sport,activities/8430929084.fit.gz,,9.199999809265137,3629.0,3515.0,25119.98046875,12.739843368530273,7.146509170532227,133.0,0.0,10.399999618530273,34.0,6.092965602874756,0.0,,,111.0,59.79924011230469,,166.06048583984375,,130.0172882080078,432.0,,,197.0,,,,,,,,,140.0,3630.0,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,6.922011375427246,0.0,,,,,,media/03a69978-1916-44fb-a64d-c595fdd4024e.jpg|media/f7ee5c17-3d1b-4423-91ff-274b3d0d7b47.jpg
7928039370,"Oct 8, 2022, 12:52:50 AM",Morning Ride,Ride,"",3525,3.56,,,true,,2017 Cinelli Tipo Pista,activities/8476125716.fit.gz,,9.199999809265137,3525.0,1082.0,3560.639892578125,5.264001369476318,3.290794610977173,10.0,14.0,28.399999618530273,49.20000076293945,49.24990463256836,0.20221081376075745,,,,,,,,43.38628005981445,83.0,,30.0,,,,,,,1.0,,,,,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,1.01011061668396,361.3999938964844,,,,,,""
7930009741,"Oct 8, 2022, 7:09:45 AM",Afternoon Ride,Ride,,16639,41.72,181.0,185,false,,2022 Specialized Allez Sport,activities/8478348233.fit.gz,,9.199999809265137,16639.0,9590.0,41728.71875,13.516016006469727,4.351274013519287,237.0,237.0,-4.599999904632568,153.1999969482422,25.31529998779297,0.04026004299521446,,,107.0,55.8128662109375,,140.7857208251953,,67.60446166992188,2040.0,,30.0,185.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.5078861713409424,13814.400390625,,,,,,""
7944406713,"Oct 11, 2022, 3:40:12 AM",Zwift - Flat Route in Watopia,Virtual Ride,"",1537,10.68,176.0,49,false,,2022 Specialized Allez Sport,activities/8494741867.fit.gz,,9.199999809265137,1537.0,1432.0,10688.4296875,14.259961128234863,7.463987350463867,61.0,0.0,-6.199999809265137,23.0,6.926534175872803,-0.005613547284156084,,,79.0,67.055908203125,,154.272216796875,,143.1763458251953,197.0,,,49.0,,,,,,4.0,,,146.0,1538.0,0.0,15.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,6.954085826873779,0.0,,,,,,media/2b64571a-2753-475a-8487-13db51941350.jpg
7957156888,"Oct 13, 2022, 2:29:52 PM",Zwift - Flatland Loop in Makuri Islands,Virtual Ride,,864,6.37,163.0,19,false,,2022 Specialized Allez Sport,activities/8509074194.fit.gz,,9.199999809265137,864.0,849.0,6371.18017578125,13.176000595092773,7.504334926605225,41.0,0.0,124.80000305175781,156.0,17.385133743286133,0.2228785902261734,,,132.0,62.37968444824219,,142.41310119628906,,160.74880981445312,129.0,,,19.0,,,,,,,,,162.0,865.0,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,7.374051094055176,0.0,,,,,,media/dd37b734-e937-4248-a10f-266b0ee4b6fd.jpg
7957444193,"Oct 13, 2022, 3:02:13 PM",Night Ride,Ride,,2594,12.75,169.0,44,false,,2022 Specialized Allez Sport,activities/8509399620.fit.gz,,9.199999809265137,2594.0,2018.0,12751.1201171875,12.449999809265137,6.318691730499268,77.0,76.0,322.3999938964844,362.0,16.110509872436523,0.08313000202178955,,,,,,142.0179901123047,,105.87137603759766,465.0,,25.0,44.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,4.915620803833008,0.0,,,,,,""
7964171833,"Oct 14, 2022, 7:47:42 PM",Kuya Oliver's Gotohan ride,Ride,Walang katapusang false flat at ahon tapos strong headwind pa. Dagdag mo pa kawalan ko ng fitness.,24262,72.33,180.0,361,true,,2022 Specialized Allez Sport,activities/8516957727.fit.gz,,9.199999809265137,24262.0,13054.0,72336.28125,13.309765815734863,5.541311264038086,418.0,410.0,28.399999618530273,341.79998779296875,44.311920166015625,0.01050645112991333,,,127.0,60.702701568603516,,147.48355102539062,,102.99614715576172,3078.0,,29.0,361.0,,,,,,7.0,,,,,0.0,417.0,1.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.98146390914917,1277.300048828125,,,,,,media/1B918803-4069-4698-B0E9-4D27AB9C5884.jpg|media/2AFC75B9-F5C7-4DDA-A377-989E57808ABF.jpg|media/B72593FF-1DA1-4A25-8ABB-E161F07B5D9C.jpg|media/4617A496-C5CF-4295-93D1-23B5EDFC5727.jpg
7966001330,"Oct 15, 2022, 9:56:52 AM",Evening Walk,Walk,,7063,2.82,130.0,7,true,,,activities/7966001330.gpx,,,7063.0,2356.0,2825.340087890625,3.6051855087280273,1.199210524559021,15.699999809265137,15.600000381469727,324.0190124511719,340.5,27.56899070739746,0.0035393969155848026,,,,,,103.71752166748047,,,329.78668212890625,,,7.0,,,,,,1.0,,,,,0.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,10885197.0,,,,,,,,,,0.0,0.4000198245048523,88.9000015258789,,,,,,""
7969630824,"Oct 16, 2022, 3:57:12 AM",Lunch Ride,Ride,,1621,4.75,191.0,25,false,,2022 Specialized Allez Sport,activities/8523131733.fit.gz,,9.199999809265137,1621.0,1602.0,4750.27978515625,4.8379998207092285,2.9652185440063477,7.0,6.0,340.6000061035156,343.0,13.698421478271484,0.02947181835770607,,,,,,134.21673583984375,,30.457115173339844,330.0,,29.0,25.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.930462598800659,0.0,,,,,,""
7969812772,"Oct 16, 2022, 5:20:56 AM",Afternoon Ride,Ride,,2907,3.57,181.0,10,false,,2022 Specialized Allez Sport,activities/8523345970.fit.gz,,9.199999809265137,2907.0,910.0,3578.780029296875,10.726000785827637,3.932725191116333,38.0,29.0,337.0,360.6000061035156,35.66537857055664,0.17324373126029968,,,63.0,49.887699127197266,,130.2164306640625,,80.84400177001953,208.0,,31.0,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,1.2310904264450073,0.0,,,,,,""
7979698369,"Oct 17, 2022, 11:33:00 PM",Morning Run,Run,"",1200,2.60,,,false,,,,,,1200.0,1200.0,2600.0,,2.1666667461395264,,,,,,0.0,,,,,,,,,303.48394775390625,,,,,,,,,6.0,,,,,0.0,31.0,0.0,,0.0,,,,,,,,,,,,,,,,,10885197.0,,,,,,,,,,0.0,2.1666667461395264,0.0,,,,,,media/64335FFD-156A-4A0C-BE9D-DD39E4F48A5B.jpg
7979820093,"Oct 18, 2022, 12:00:00 AM",Workout! ,Workout,Lats and cable pulls. Nakasabay ko pa bossing namin lol.,1800,0,,,false,,,,,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,47.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,""
8021893236,"Oct 26, 2022, 12:30:00 PM",Evening Ride,Ride,,738,3.04,,,false,,2022 Specialized Allez Sport,activities/8583294041.fit.gz,,9.199999809265137,738.0,693.0,3048.889892578125,7.012011528015137,4.399552345275879,27.0,23.0,319.20001220703125,337.0,22.72762680053711,0.5641391277313232,,,85.0,60.971370697021484,,,,79.33673858642578,101.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,4.131287097930908,0.0,,,,,,""
8040147217,"Oct 30, 2022, 4:14:54 AM",Lunch Ride,Ride,,3439,6.92,177.0,33,false,,2022 Specialized Allez Sport,activities/8603960212.fit.gz,,9.199999809265137,3439.0,2071.0,6925.10009765625,17.298046112060547,3.343843698501587,61.0,38.0,243.60000610351562,355.79998779296875,49.52392578125,1.51044762134552,,,102.0,42.65250778198242,,136.83827209472656,,99.51214599609375,508.0,,31.0,33.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.0136959552764893,1320.0,,,,,,""
8047148457,"Oct 31, 2022, 4:57:40 AM","Biglaang lume, bonete, at flat",Ride,"Corcolon lomi, Alitagtag's Bonete, secret training zone!


P.S. Huwag kalimutang magdala ng tools. Dyahe ma-flat",25570,62.98,168.0,175,true,,2022 Specialized Allez Sport,activities/8612077479.fit.gz,,9.199999809265137,25570.0,13477.0,62988.828125,14.580078125,4.673801898956299,455.0,534.0,35.20000076293945,413.79998779296875,40.02223587036133,-0.027623936533927917,,,,,,132.7759246826172,,85.14470672607422,2387.0,,27.0,175.0,,,,,,3.0,,,,,0.0,112.0,1.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.463387966156006,7336.60009765625,,,,,,media/34695F48-5F46-4BDE-B171-C81DF2377357.jpg|media/62C5B0CE-A4D0-40B4-9EA9-A5E23DE48D5E.jpg|media/7D2B89F5-8E0C-4D28-9B78-10B1FBE6EA84.jpg|media/74CFA725-BA8F-42EC-8D51-35ABCF38DD78.jpg|media/A60FE186-348A-49E6-866F-49C3C0FDB85F.jpg|media/DB382BAA-AE2F-4B39-AE36-677FA2EBD0BE.jpg
8071663601,"Nov 5, 2022, 6:30:14 AM",Biglaan,Ride,Experienced the scariest descent I ever did so far. -21% gradient. Plus walang katapusang ahon sa Batangas hnghhh,22571,77.23,182.0,586,true,,2022 Specialized Allez Sport,activities/8639761144.fit.gz,,9.199999809265137,22571.0,13730.0,77235.359375,14.114843368530273,5.625299453735352,635.0,750.0,19.600000381469727,397.0,37.40198516845703,-0.03392230346798897,,,,,,158.479248046875,,108.87837982177734,3254.0,,27.0,586.0,,,,,,8.0,,,,,0.0,591.0,1.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.421884775161743,10356.400390625,,,,,,media/55357194-830C-4EF2-A008-6639376377B6.jpg|media/A2D2F4C4-4761-4D6A-8A0E-D8F158A375FE.mp4|media/31300DB6-C1E7-4C75-8E31-4247AC8CD913.mp4|media/E8FE53B5-5ED3-4144-AA67-CB96F469D6EC.jpg|media/1D35E0FB-DCC4-4E01-A297-D3B7220257DE.mp4|media/BC102B12-AD2D-4C87-B94A-8F6D192A4959.jpg|media/35264BB2-D89A-4F72-A35D-23394A16A6CA.jpg|media/883ACAD3-B353-441B-8BC9-95797B5907EC.jpg|media/7F9664C0-F654-4579-AC81-769D3DFFCD4E.jpg|media/1EC606BC-4425-41DB-8331-0BB31CB6384A.jpg|media/340453E5-93CF-4DE1-B333-53BE91BD28BC.jpg
